cod;descricao;ean
3;COMPRAR VENLIFT OD 37,5MG, CAIXA COM 30 CÁPSULAS GELATINOSAS DURAS;8903855061993
3;VENLIFT OD 37,5 MG 30 CAPSULAS (C1) - FARMÁCIAS CALLFARMA;8903855061993
3;VENLIFT OD 37,5MG 30 CÁPSULAS C1 - PANVEL FARMÁCIAS;8903855061993
3;VENLIFT OD 37,5MG CAIXA COM 30 CÁPSULAS | FARMÁCIA ONLINE DROGAL;8903855061993
3;VENLIFT OD 37,5MG COM 30 COMPRIMIDOS - DROGARIA MINAS-BRASIL;8903855061993
3;VENLIFT OD 37,5MG COMPRIMIDOS 30 P - PAGUE MENOS;8903855061993
3;VENLIFT OD 37,5MG TORRENT 30 CÁPSULAS - DROGARIA SAO PAULO;8903855061993
3;VENLIFT OD 37,5MG TORRENT 30 CÁPSULAS - DROGARIAS PACHECO;8903855061993
3;VENLIFT OD CLORIDRATO DE VENLAFAXINA 37,5MG 30 CÁPSULAS - DROGA RAIA;8903855061993
3;VENLIFT OD CLORIDRATO DE VENLAFAXINA 37,5MG 30 CÁPSULAS - DROGASIL;8903855061993
1;COMPLEXO HIDROX.FERRO POLIMAL.IV 5ML;8902344901147
3;NORIPURUM 100MG/5ML SL INJ IV C/ 5 AMPOLA 5ML (HIDROXIDO;8902344901147
1;COMPLEXO HIDROX.FERRO POLIMAL.IV 5ML (UNIAO Q/CLARIS);8902344901147
1;FERRIPOLIMALTOSE FERRO III - IV 5ML FABRICANTE: CLARIS;8902344901147
3;ITEM Nº 104 - HIDRÓXIDO DE FERRO III - UASG 160322 - SIGA PREGÃO;8902344901147
3;SUCROFER | CLARIS PRODUTOS FARMACÊUTICOS DO BRASIL;8902344901147
1;FERRIPOLIMALTOSE FERRO III 100MG - UNIAO QUIM;8902344901147
3;ITEM Nº 104 - HIDRÓXIDO DE FERRO III - UASG 160322 - SIGA PREGÃO;8902344901147
3;TRATAMENTO DA ANEMIA FERROPRIVA COM FERRO POR VIA ORAL - SCIELO;8902344901147
1;HIDROXIDO  DE FERRO POLIMALTOSA 100MG/5ML  (SUCROFER) UNIAO QUIMICA;8902344901147
3;SUCROFER (SACARATO DE HIDROXIDO DE FERRO) 100MG, 5FA 5ML, IV, BAXTER;8902344901147
1;HIDROXIDO  DE FERRO POLIMALTOSA 100MG/5ML (SUCROFER) UNIAO QUIMICA;8902344901147
3;SUCROFER (SACARATO DE HIDROXIDO DE FERRO) 100MG, 5FA 5ML, IV, BAXTER;8902344901147
1;HIDROXIDO DE FERRO III  POLIMALTOSADO 20MG/ML 5ML MEIZLER;8902344901147
3;EFICÁCIA TERAPÊUTICA DO HIDRÓXIDO DE FERRO III POLIMALTOSADO NA;8902344901147
3;ENCONTRE SACARATO DE HIDROXIDO FERRICO NO CLIQUEFARMA, PREÇO E;8902344901147
3;NORIPURUM 20MG/ML 5X5ML ENDOVENOSO - PANVEL FARMÁCIAS;8902344901147
1;HIDROXIDO DE FERRO III  SACARATO 20MG/ML 5ML IV SUCROFER UNIAO QUIMICA;8902344901147
3;ITEM Nº 17 - HIDRÓXIDO DE FERRO III - UASG 150247 - SIGA PREGÃO;8902344901147
3;ITEM Nº 41 - HIDRÓXIDO DE FERRO III - UASG 155008 - SIGA PREGÃO;8902344901147
3;REGISTRO ANVISA Nº 1049714470064 - SUCROFER - VÁLIDO;8902344901147
3;SUCROFER - UNIÃO QUÍMICA CONECTA;8902344901147
3;SUCROFER - UNIÃO QUÍMICA;8902344901147
3;SUCROFER | UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;8902344901147
1;HIDROXIDO DE FERRO III POLIMALTOSADO 20MG/ML 5ML IV  UNIAO QUIMICA;8902344901147
1;HIDROXIDO DE FERRO POLIMALTOSADO 100MG/5ML;8902344901147
3;FERRO - MEDICINANET;8902344901147
3;NORIPURUM 100MG/5ML SL INJ IV C/ 5 AMPOLA 5ML (HIDROXIDO;8902344901147
3;NORIPURUM 100MG/5ML SL INJ IV C/ 5 AMPOLA 5ML;8902344901147
3;NORIPURUM ENDOVENOSO SOLUÇÃO INJETÁVEL 100MG/5ML TAKEDA 5;8902344901147
1;HIDROXIDO DE FERRO POLIMALTOSADO 100MG/5ML AP;8902344901147
3;CID EDUARDO FERRO - JURISPRUDÊNCIA | JUSBRASIL;8902344901147
3;FERRO - MEDICINANET;8902344901147
3;NORIPURUM 100MG/5ML SL INJ IV C/ 5 AMPOLA 5ML;8902344901147
3;NORIPURUM ENDOVENOSO SOLUÇÃO INJETÁVEL 100MG/5ML TAKEDA 5;8902344901147
1;HIDROXIDO DE FERRO POLIMALTOSADO 100MG/5ML AP (ITEM: );8902344901147
3;NORIPURUM 100MG/5ML SL INJ IV C/ 5 AMPOLA 5ML (HIDROXIDO;8902344901147
3;NORIPURUM 100MG/5ML SL INJ IV C/ 5 AMPOLA 5ML;8902344901147
3;NORIPURUM ENDOVENOSO SOLUÇÃO INJETÁVEL 100MG/5ML TAKEDA 5;8902344901147
1;HIDROXIDO DE FERRO POLIMALTOSADO 100MG/5ML AP (ITEM: 6);8902344901147
3;NORIPURUM 100MG/5ML SL INJ IV C/ 5 AMPOLA 5ML (HIDROXIDO;8902344901147
3;NORIPURUM 100MG/5ML SL INJ IV C/ 5 AMPOLA 5ML;8902344901147
3;NORIPURUM ENDOVENOSO SOLUÇÃO INJETÁVEL 100MG/5ML TAKEDA 5;8902344901147
1;HIDROXIDO DE FERRO POLIMALTOSADO 100MG/5ML SUCROFE;8902344901147
3;NORIPURUM 100MG/5ML SL INJ IV C/ 5 AMPOLA 5ML (HIDROXIDO;8902344901147
3;SUCROFER (SACARATO DE HIDROXIDO DE FERRO) 100MG, 5FA 5ML, IV, BAXTER;8902344901147
1;HIDROXIDO FERRICO  SACARATO 20MG/ML AMP 5ML CX C/05 - CLARIS- SUCROFER;8902344901147
3;ENCONTRE SACARATO DE HIDROXIDO FERRICO NO CLIQUEFARMA, PREÇO E;8902344901147
3;SUCROFER 20 MG ML SOL INJ CT 5 AMP VD INC X 5 ML - BULA - CLIQUEFARMA;8902344901147
3;SUCROFER 20MG INJETÁVEL 5ML AMPOLA - QUALIDOC;8902344901147
1;HIDROXIDO FERRICO 100MG/5ML AMP;8902344901147
3;ENCONTRE O MELHOR PREÇO DE SACARATO DE HIDROXIDO FERRICO AQUI NO;8902344901147
3;ENCONTRE SACARATO DE HIDROXIDO FERRICO NO CLIQUEFARMA, PREÇO E;8902344901147
3;FERROPURUM® (HIDROXIDO DE FERRICO III) 100MG/5ML - IV;8902344901147
3;NORIPURUM 100MG/5ML CX C/05 AMP 5ML EV - LE VITTA MEDICAMENTOS;8902344901147
3;NORIPURUM ENDOVEN 100MG/ 5ML 1 AMP - FARMÁCIAS CALLFARMA;8902344901147
3;NORIPURUM ENDOVENOSO SOLUÇÃO INJETÁVEL 100MG/5ML TAKEDA 5;8902344901147
1;HIDROXIDO FERRICO 20MG 5ML IV CX C 5 AMP (SUCROFER);8902344901147
3;NORIPURUM INJETÁVEL ENDOVENOSO COM 5 AMPOLAS DE 5ML;8902344901147
3;SUCROFER 20 MG ML SOL INJ CT 5 AMP VD INC X 5 ML - BULA - CLIQUEFARMA;8902344901147
1;HIDROXIDO FERRICO 20MG/ML;8902344901147
3;ENCONTRE SACARATO DE HIDROXIDO FERRICO NO CLIQUEFARMA, PREÇO E;8902344901147
3;SACARATO DE HIDROXIDO FERRICO IV 20MG/ML 5ML;8902344901147
1;HIDROXIDO FERRICO 20MG/ML 5ML CX 5AMP   SUCROFER;8902344901147
3;BULA DO SUCROFER 20 MG/ML SOL INJ IV CX 5 AMP VD TRANS X;8902344901147
3;RECOLHIMENTO VOLUNTÁRIO DE LOTES DO MEDICAMENTO INJETÁVEL SUCROFER;8902344901147
3;REGISTRO ANVISA Nº 1049714470021 - SUCROFER - VÁLIDO;8902344901147
3;SUCROFER 20 MG ML SOL INJ CT 5 AMP VD INC X 5 ML - BULA - CLIQUEFARMA;8902344901147
1;HIDROXIDO FERRICO 20MG/ML CX 5AMP 5ML   SUCROFER;8902344901147
3;RECOLHIMENTO VOLUNTÁRIO DE LOTES DO MEDICAMENTO INJETÁVEL SUCROFER;8902344901147
3;REGISTRO ANVISA Nº 1049714470064 - SUCROFER - VÁLIDO;8902344901147
3;SUCROFER - UNIÃO QUÍMICA;8902344901147
3;SUCROFER 20 MG ML SOL INJ CT 5 AMP VD INC X 5 ML - BULA - CLIQUEFARMA;8902344901147
3;SUCROFER 20MG/ML, CAIXA COM 10 AMPOLAS COM 5ML DE SOLUÇÃO DE;8902344901147
1;HIDROXIDO FERRICO 20MGML IV 5ML -;8902344901147
3;ENCONTRE O MELHOR PREÇO DE SACARATO DE HIDROXIDO FERRICO AQUI NO;8902344901147
3;ENCONTRE SACARATO DE HIDROXIDO FERRICO NO CLIQUEFARMA, PREÇO E;8902344901147
3;SACARATO DE HIDROXIDO FERRICO IV 20MG/ML 5ML;8902344901147
1;HIDROXIDO FERRICO SACARATO 20MG/ML/SUCROFER AMP 5 ML CX 5;8902344901147
3;ENCONTRE SACARATO DE HIDROXIDO FERRICO NO CLIQUEFARMA, PREÇO E;8902344901147
3;MEDICAMENTOS COM SACARATO DE HIDRÓXIDO FÉRRICO;8902344901147
1;HIDROXIDO FERRICO 100MG - 5ML EV INJETAVEL - COM LAUDO DE QUALIDADE, CARIMBO DE PROIBIDO A VENDA AO COMERCIO E VALIDADE;8902344901147
3;MEDICAMENTOS COM SACARATO DE HIDRÓXIDO FÉRRICO;8902344901147
1;HIDROXIDO DE FERRO III POLIMALTOSADO 20MG/ML SUCROFER CLARIS;8902344901147
3;SUCROFER 20 MG ML SOL INJ CT 5 AMP VD INC X 5 ML - BULA - CLIQUEFARMA;8902344901147
3;SUCROFER 20MG INJETÁVEL 5ML AMPOLA - QUALIDOC;8902344901147
3;SUCROFER | CLARIS PRODUTOS FARMACÊUTICOS DO BRASIL;8902344901147
1;HIDROXIDO DE FERRO III POLIMALTOSADO 330MG. 2ML AMP. EV;8902344901147
3;FERRO (ORAL) - GUIA FARMACÊUTICO;8902344901147
3;FERRO ORAL EM ANEMIAS FERROPRIVAS - DILAB | ANÁLISES CLÍNICAS - HOME;8902344901147
1;HIDROXIDO FERRICO 100MG/5ML SUCROFER CLARIS;8902344901147
3;BULA DO SUCROFER | BLOG DR. CONSULTA;8902344901147
3;ENCONTRE SACARATO DE HIDROXIDO FERRICO NO CLIQUEFARMA, PREÇO E;8902344901147
3;SUCROFER 100MG SOLUÇÃO INJETÁVEL COM MENOR PREÇO - FARMAINDEX;8902344901147
3;SUCROFER 20 MG ML SOL INJ CT 5 AMP VD INC X 5 ML - BULA - CLIQUEFARMA;8902344901147
3;SUCROFER | CLARIS PRODUTOS FARMACÊUTICOS DO BRASIL;8902344901147
1;HIDROXIDO FERRICO 100MG/5ML UNIAO QUIMICA;8902344901147
3;SUCROFER (SACARATO DE HIDROXIDO DE FERRO) 100MG, 5FA 5ML, IV, BAXTER;8902344901147
1;P-FERRO, HIDROXIDO 100MG 5AMP 5ML;8902344901147
3;ENCONTRE NORIPURUM IV 100MG 5ML SUCROFER C NO CLIQUEFARMA;8902344901147
3;ENCONTRE SACARATO DE HIDROXIDO FERRICO NO CLIQUEFARMA, PREÇO E;8902344901147
3;NORIPURUM 100MG/5ML SL INJ IV C/ 5 AMPOLA 5ML;8902344901147
3;NORIPURUM INJETÁVEL ENDOVENOSO COM 5 AMPOLAS DE 5ML;8902344901147
1;P-SUCROFER 100MG 5AMP 5ML;8902344901147
3;ENCONTRE NORIPURUM IV 100MG 5ML SUCROFER C NO CLIQUEFARMA;8902344901147
3;MENOR PREÇO DE NORIPURUM IV 100MG 5ML SUCROFER C VOCÊ ENCONTRA;8902344901147
3;NORIPURUM INJETÁVEL ENDOVENOSO COM 5 AMPOLAS DE 5ML;8902344901147
3;SUCROFER 100MG SOLUÇÃO INJETÁVEL COM MENOR PREÇO - FARMAINDEX;8902344901147
1;SACARATO DE FERRO POLIMALTOSADO 100MG FERRO III/5ML IV (SACARATO DE FERRO POLIMALTOSADO 100MG FERRO III/5ML IV);8902344901147
3;ENCONTRE NORIPURUM IV 100MG 5ML SUCROFER C NO CLIQUEFARMA;8902344901147
3;ENCONTRE SACARATO DE HIDROXIDO FERRICO NO CLIQUEFARMA, PREÇO E;8902344901147
3;SACARATO DE HIDRÓXIDO FÉRRICO NORIPURUM, MEDICAMENTO E APLICAÇÃO;8902344901147
3;SACARATO DE ÓXIDO FÉRRICO - CONSULTA REMÉDIOS;8902344901147
1;SACARATO DE HID. DE FERRO III (NORIPURUM);8902344901147
3;AVALIAÇÃO DA EFICÁCIA DO USO INTRAVENOSO DE SACARATO DE HIDRÓXIDO;8902344901147
3;COMPRAR NORIPURUM SACARATO HIDROXIDO DE FERRO COM MELHOR;8902344901147
3;ENCONTRE SACARATO DE HIDROXIDO FERRICO NO CLIQUEFARMA, PREÇO E;8902344901147
3;IMPACTO DO TRATAMENTO INTRAVENOSO COM SACARATO DE HIDRÓXIDO DE;8902344901147
3;NORIPURUM HIDRÓXIDO DE FERRO III 100MG 30 COMPRIMIDOS MASTIGÁVEIS;8902344901147
3;SACARATO DE HIDRÓXIDO FÉRRICO NORIPURUM, MEDICAMENTO E APLICAÇÃO;8902344901147
1;SACARATO DE HIDROXIDO  FERRICO 20MG/ML IV SUCROFER UNIAO QUIMICA;8902344901147
3;REGISTRO ANVISA Nº 1049714470064 - SUCROFER - VÁLIDO;8902344901147
3;SUCROFER - UNIÃO QUÍMICA CONECTA;8902344901147
3;SUCROFER - UNIÃO QUÍMICA;8902344901147
3;SUCROFER | UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;8902344901147
1;SACARATO DE HIDROXIDO DE FERRO 20MG/ML AMP 5ML IV SUCROFER UNIAO QUIMICA;8902344901147
3;ITEM Nº 17 - HIDRÓXIDO DE FERRO III - UASG 150247 - SIGA PREGÃO;8902344901147
3;ITEM Nº 41 - HIDRÓXIDO DE FERRO III - UASG 155008 - SIGA PREGÃO;8902344901147
3;REGISTRO ANVISA Nº 1049714470064 - SUCROFER - VÁLIDO;8902344901147
3;SUCROFER - UNIÃO QUÍMICA CONECTA;8902344901147
3;SUCROFER - UNIÃO QUÍMICA;8902344901147
3;SUCROFER 20MG/ML, CAIXA COM 10 AMPOLAS COM 5ML DE SOLUÇÃO DE;8902344901147
3;SUCROFER | UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;8902344901147
1;SACARATO DE HIDROXIDO FERRICO 100MG/5ML (SUCROFER) UNIAO QUIMICA;8902344901147
3;SUCROFER (SACARATO DE HIDROXIDO DE FERRO) 100MG, 5FA 5ML, IV, BAXTER;8902344901147
1;SACARATO DE HIDROXIDO FERRICO 100MG/5ML (SUCROFER) UNIAO QUIMICA CLARIS;8902344901147
3;SUCROFER (SACARATO DE HIDROXIDO DE FERRO) 100MG, 5FA 5ML, IV, BAXTER;8902344901147
3;SUCROFER | CLARIS PRODUTOS FARMACÊUTICOS DO BRASIL;8902344901147
1;SACARATO DE HIDROXIDO FERRICO 100MG/5ML E.V;8902344901147
3;ENCONTRE SACARATO DE HIDROXIDO FERRICO NO CLIQUEFARMA, PREÇO E;8902344901147
3;NORIPURUM ENDOVENOSO SOLUÇÃO INJETÁVEL 100MG/5ML TAKEDA 5;8902344901147
3;NORIPURUM EV 100MG/5ML INJETÁVEL 5 AMPOLAS DE 5ML CADA;8902344901147
3;SACARATO DE HIDRÓXIDO FÉRRICO NORIPURUM, MEDICAMENTO E APLICAÇÃO;8902344901147
3;SACARATO DE ÓXIDO FÉRRICO - CONSULTA REMÉDIOS;8902344901147
3;SACARATO DE ÓXIDO FÉRRICO: BULA, PARA QUE SERVE E COMO USAR | CR;8902344901147
3;SACARATO HIDROXIDO FERRICO - DROGARIA DO FARMACÊUTICO;8902344901147
1;SACARATO DE HIDROXIDO FERRICO 100MG/5ML;8902344901147
3;COMPRAR SACARATO DE HIDRÓXIDO FÉRRICO COM MENOR PREÇO;8902344901147
3;ENCONTRE O MELHOR PREÇO DE SACARATO DE HIDROXIDO FERRICO AQUI NO;8902344901147
3;ENCONTRE SACARATO DE HIDROXIDO FERRICO NO CLIQUEFARMA, PREÇO E;8902344901147
3;MEDICAMENTOS COM SACARATO DE HIDRÓXIDO FÉRRICO;8902344901147
3;NORIPURUM ENDOVENOSO SOLUÇÃO INJETÁVEL 100MG/5ML TAKEDA 5;8902344901147
3;SACARATO DE ÓXIDO FÉRRICO - CONSULTA REMÉDIOS;8902344901147
3;SACARATO DE ÓXIDO FÉRRICO: BULA, PARA QUE SERVE E COMO USAR | CR;8902344901147
1;SACARATO DE HIDROXIDO FERRICO 20MG/ML IV SUCROFER CX 5AMP 5ML;8902344901147
3;ENCONTRE SACARATO DE HIDROXIDO FERRICO NO CLIQUEFARMA, PREÇO E;8902344901147
3;RECOLHIMENTO VOLUNTÁRIO DE LOTES DO MEDICAMENTO INJETÁVEL SUCROFER;8902344901147
3;REGISTRO ANVISA Nº 1049714470064 - SUCROFER - VÁLIDO;8902344901147
3;SUCROFER - UNIÃO QUÍMICA;8902344901147
3;SUCROFER 20 MG ML SOL INJ CT 5 AMP VD INC X 5 ML - BULA - CLIQUEFARMA;8902344901147
1;SACARATO HIDROXIDO DE FERRICO  20MG/ML 5ML IV SUCROFER UNIAO QUIMICA;8902344901147
3;REGISTRO ANVISA Nº 1049714470064 - SUCROFER - VÁLIDO;8902344901147
3;SUCROFER - UNIÃO QUÍMICA CONECTA;8902344901147
3;SUCROFER - UNIÃO QUÍMICA;8902344901147
3;SUCROFER 20MG/ML, CAIXA COM 10 AMPOLAS COM 5ML DE SOLUÇÃO DE;8902344901147
3;SUCROFER | UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;8902344901147
1;SACARATO HIDROXIDO DE FERRO 100MG/5ML FABRICANTE: CLARIS;8902344901147
3;ENCONTRE SACARATO DE HIDROXIDO FERRICO NO CLIQUEFARMA, PREÇO E;8902344901147
3;ITEM Nº 104 - HIDRÓXIDO DE FERRO III - UASG 160322 - SIGA PREGÃO;8902344901147
3;NORIPURUM ENDOVENOSO SOLUÇÃO INJETÁVEL 100MG/5ML TAKEDA 5;8902344901147
3;SACARATO DE ÓXIDO FÉRRICO: BULA, PARA QUE SERVE E COMO USAR | CR;8902344901147
1;SACARATO HIDROXIDO FERRICO  20MG/ML 5ML IV SUCROFER UNIAO QUIMICA;8902344901147
3;REGISTRO ANVISA Nº 1049714470064 - SUCROFER - VÁLIDO;8902344901147
3;SUCROFER - UNIÃO QUÍMICA CONECTA;8902344901147
3;SUCROFER - UNIÃO QUÍMICA;8902344901147
3;SUCROFER 20MG/ML, CAIXA COM 10 AMPOLAS COM 5ML DE SOLUÇÃO DE;8902344901147
3;SUCROFER | UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;8902344901147
1;SACARATO HIDROXIDO FERRICO 100MG IV 5ML -;8902344901147
3;ENCONTRE SACARATO DE HIDROXIDO FERRICO NO CLIQUEFARMA, PREÇO E;8902344901147
3;MEDICAMENTOS COM SACARATO DE HIDRÓXIDO FÉRRICO;8902344901147
3;NORIPURUM ENDOVEN 100MG/ 5ML 1 AMP - FARMÁCIAS CALLFARMA;8902344901147
3;NORIPURUM EV 100MG/5ML INJETÁVEL 5 AMPOLAS DE 5ML CADA;8902344901147
3;NORIPURUM INJETÁVEL ENDOVENOSO COM 5 AMPOLAS DE 5ML;8902344901147
3;SACARATO DE HIDRÓXIDO FÉRRICO NORIPURUM, MEDICAMENTO E APLICAÇÃO;8902344901147
3;SACARATO DE ÓXIDO FÉRRICO: BULA, PARA QUE SERVE E COMO USAR | CR;8902344901147
1;SACARATO HIDROXIDO FERRICO 200MG/ML 5ML IV SUCROFER  UNIAO QUIMICA;8902344901147
3;SACARATO DE ÓXIDO FÉRRICO: BULA, PARA QUE SERVE E COMO USAR | CR;8902344901147
3;SUCROFER - UNIÃO QUÍMICA CONECTA;8902344901147
3;SUCROFER - UNIÃO QUÍMICA;8902344901147
3;SUCROFER | UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;8902344901147
1;SACARATO HIDROXIDO FERRICO 20MGML IV 5ML -;8902344901147
3;ENCONTRE O MELHOR PREÇO DE SACARATO DE HIDROXIDO FERRICO AQUI NO;8902344901147
3;ENCONTRE SACARATO DE HIDROXIDO FERRICO NO CLIQUEFARMA, PREÇO E;8902344901147
3;MEDICAMENTOS COM SACARATO DE HIDRÓXIDO FÉRRICO;8902344901147
3;SACARATO DE HIDROXIDO FERRICO IV 20MG/ML 5ML;8902344901147
3;SACARATO DE HIDRÓXIDO FÉRRICO NORIPURUM, MEDICAMENTO E APLICAÇÃO;8902344901147
3;SACARATO DE ÓXIDO FÉRRICO - CONSULTA REMÉDIOS;8902344901147
3;SACARATO DE ÓXIDO FÉRRICO: BULA, PARA QUE SERVE E COMO USAR | CR;8902344901147
1;SACARATO HIDROXIDO FERRICO 20MGML IV 5ML C5 -;8902344901147
3;ENCONTRE O MELHOR PREÇO DE SACARATO DE HIDROXIDO FERRICO AQUI NO;8902344901147
3;ENCONTRE SACARATO DE HIDROXIDO FERRICO NO CLIQUEFARMA, PREÇO E;8902344901147
3;FERRICO (SACARATO HIDROX) 20MG/ML 5ML C/5 IV - CIRURGICA SANTA CRUZ;8902344901147
3;FERROPURUM SOLUÇÃO INJETAVÉL 20MG/ML C/5 AMPOLAS 5ML;8902344901147
3;FERROPURUM® (HIDROXIDO DE FERRICO III) 100MG/5ML - IV;8902344901147
3;NORIPURUM INJETÁVEL ENDOVENOSO COM 5 AMPOLAS DE 5ML;8902344901147
3;SACARATO DE HIDROXIDO FERRICO IV 20MG/ML 5ML;8902344901147
3;SACARATO DE ÓXIDO FÉRRICO - CONSULTA REMÉDIOS;8902344901147
1;SACARATO HIDROXIDO FERRICO SUCROFER 20MG ML 5 ML INJ CX C  5 CX C  5 AP SUCROFER U QUIMICA;8902344901147
3;BULA DO SUCROFER | BLOG DR. CONSULTA;8902344901147
3;SUCROFER - UNIÃO QUÍMICA;8902344901147
3;SUCROFER 20 MG ML SOL INJ CT 5 AMP VD INC X 5 ML - BULA - CLIQUEFARMA;8902344901147
1;SUCROFER (SACARATO DE HIDROXIDO DE FERRO) 20MG/ML INJ CX C/ 5 AMP 5ML;8902344901147
3;ENCONTRE SACARATO DE HIDROXIDO FERRICO NO CLIQUEFARMA, PREÇO E;8902344901147
3;REGISTRO ANVISA Nº 1049714470064 - SUCROFER - VÁLIDO;8902344901147
3;SUCROFER 20 MG ML SOL INJ CT 5 AMP VD INC X 5 ML - BULA - CLIQUEFARMA;8902344901147
3;SUCROFER | CLARIS PRODUTOS FARMACÊUTICOS DO BRASIL;8902344901147
1;SUCROFER (SACARATO DE HIDROXIDO DE FERRO) 20MG/ML INJ IV CX C/ 5 AMP 5ML;8902344901147
3;ENCONTRE NORIPURUM IV 100MG 5ML SUCROFER C NO CLIQUEFARMA;8902344901147
3;NORIPURUM INJETÁVEL ENDOVENOSO COM 5 AMPOLAS DE 5ML;8902344901147
3;REGISTRO ANVISA Nº 1049714470064 - SUCROFER - VÁLIDO;8902344901147
3;SUCROFER - UNIÃO QUÍMICA CONECTA;8902344901147
3;SUCROFER 20 MG ML SOL INJ CT 5 AMP VD INC X 5 ML - BULA - CLIQUEFARMA;8902344901147
1;SUCROFER 100MG IV C/5AMP 5ML(FERRO MALTOSE+ASS)UQF;8902344901147
1;SUCROFER 100MG/5ML IV;8902344901147
3;ENCONTRE NORIPURUM IV 100MG 5ML SUCROFER C NO CLIQUEFARMA;8902344901147
3;MENOR PREÇO DE NORIPURUM IV 100MG 5ML SUCROFER C VOCÊ ENCONTRA;8902344901147
3;SUCROFER (SACARATO DE HIDROXIDO DE FERRO) 100MG, 5FA 5ML, IV, BAXTER;8902344901147
3;SUCROFER - UNIÃO QUÍMICA CONECTA;8902344901147
3;SUCROFER 100MG SOLUÇÃO INJETÁVEL COM MENOR PREÇO - FARMAINDEX;8902344901147
3;SUCROFER COM MENOR PREÇO E ENTREGA RÁPIDA, COMPRE ONLINE | CR;8902344901147
1;SUCROFER 100MG/5ML IV AP;8902344901147
3;ENCONTRE NORIPURUM IV 100MG 5ML SUCROFER C NO CLIQUEFARMA;8902344901147
3;MENOR PREÇO DE NORIPURUM IV 100MG 5ML SUCROFER C VOCÊ ENCONTRA;8902344901147
3;SUCROFER 100MG SOLUÇÃO INJETÁVEL COM MENOR PREÇO - FARMAINDEX;8902344901147
1;SUCROFER 20MG/ML - SACARATO DE HIDROXIDO FERRICO IV CX AMPOLAS 5ML;8902344901147
3;ENCONTRE NORIPURUM IV 100MG 5ML SUCROFER C NO CLIQUEFARMA;8902344901147
3;ENCONTRE SACARATO DE HIDROXIDO FERRICO NO CLIQUEFARMA, PREÇO E;8902344901147
3;REGISTRO ANVISA Nº 1049714470064 - SUCROFER - VÁLIDO;8902344901147
3;SUCROFER - UNIÃO QUÍMICA CONECTA;8902344901147
3;SUCROFER 100MG SOLUÇÃO INJETÁVEL COM MENOR PREÇO - FARMAINDEX;8902344901147
3;SUCROFER 20MG/ML, 5 AMPOLAS COM 5ML DE SOLUÇÃO INJETÁVEL DE USO;8902344901147
3;SUCROFER 20MG/ML, CAIXA COM 10 AMPOLAS COM 5ML DE SOLUÇÃO DE;8902344901147
1;SUCROFER 20MG/ML INJ CX 5 AMP;8902344901147
3;RECOLHIMENTO VOLUNTÁRIO DE LOTES DO MEDICAMENTO INJETÁVEL SUCROFER;8902344901147
3;REGISTRO ANVISA Nº 1049714470064 - SUCROFER - VÁLIDO;8902344901147
3;SUCROFER 20 MG ML SOL INJ CT 5 AMP VD INC X 5 ML - BULA - CLIQUEFARMA;8902344901147
3;SUCROFER 20MG/ML, 5 AMPOLAS COM 5ML DE SOLUÇÃO INJETÁVEL DE USO;8902344901147
1;SUCROFER 20MG/ML INJ CX 5 AMP X 5ML IV;8902344901147
3;ENCONTRE NORIPURUM IV 100MG 5ML SUCROFER C NO CLIQUEFARMA;8902344901147
3;RECOLHIMENTO VOLUNTÁRIO DE LOTES DO MEDICAMENTO INJETÁVEL SUCROFER;8902344901147
3;REGISTRO ANVISA Nº 1049714470064 - SUCROFER - VÁLIDO;8902344901147
3;SUCROFER 20 MG ML SOL INJ CT 5 AMP VD INC X 5 ML - BULA - CLIQUEFARMA;8902344901147
3;SUCROFER 20MG/ML, 5 AMPOLAS COM 5ML DE SOLUÇÃO INJETÁVEL DE USO;8902344901147
1;SUCROFER 20MG/ML IV INJ 5 ML C/5 AMP SACARATO DE HIDROXIDO FERRICO;8902344901147
3;ENCONTRE SACARATO DE HIDROXIDO FERRICO NO CLIQUEFARMA, PREÇO E;8902344901147
3;REGISTRO ANVISA Nº 1049714470021 - SUCROFER - VÁLIDO;8902344901147
3;SUCROFER - UNIÃO QUÍMICA;8902344901147
3;SUCROFER 20 MG ML SOL INJ CT 5 AMP VD INC X 5 ML - BULA - CLIQUEFARMA;8902344901147
3;SUCROFER 20MG INJETÁVEL 5ML AMPOLA - QUALIDOC;8902344901147
1;SUCROFER SOL INJ 5 AMP 5ML;8902344901147
3;RECOLHIMENTO VOLUNTÁRIO DE LOTES DO MEDICAMENTO INJETÁVEL SUCROFER;8902344901147
3;REGISTRO ANVISA Nº 1049714470064 - SUCROFER - VÁLIDO;8902344901147
3;SUCROFER 20 MG ML SOL INJ CT 5 AMP VD INC X 5 ML - BULA - CLIQUEFARMA;8902344901147
1;SUCROFER SOL INJ CX C/5 AMP X 5 ML;8902344901147
3;REGISTRO ANVISA Nº 1049714470021 - SUCROFER - VÁLIDO;8902344901147
3;SUCROFER 20 MG ML SOL INJ CT 5 AMP VD INC X 5 ML - BULA - CLIQUEFARMA;8902344901147
