cod;descricao;chave
3;KARVIL 6,25MG TORRENT 30 COMPRIMIDOS;2755
3;CARVEDILOL TORRENT 6,25MG, CAIXA COM 30 COMPRIMIDOS;2755
3;CARVEDILOL 6,25MG 30 COMPRIMIDOS TORRENT GENÃRICO COM MENOR PREÃO;2755
3;CARVEDILOL 6,25MG 30 COMPRIMIDOS TORRENT GENÃRICO COM MENOR PREÃO;2755
1;CARVEDILOL 6,25MG-CAIXA COM 30 COMPRIMIDOS SULCADOS (2 BLISTERES COM 15 COMPRIMIDOS CADA)-KARVIL-TORRENT;2755
1;CARVEDILOL 6,25MG-CAIXA COM 30 COMPRIMIDOS SULCADOS (2 BLISTERES COM 15 COMPRIMIDOS CADA)-KARVIL-TORRENT;2755
1;CARVEDILOL 6,25MG-CAIXA COM 30 COMPRIMIDOS SULCADOS (2 BLISTERES COM 15 COMPRIMIDOS CADA)-KARVIL-TORRENT;2755
3;CARVEDILOL 6,25MG 30 COMPRIMIDOS TORRENT GENÃRICO COM MENOR PREÃO;2755
3;KARVIL 6,25MG TORRENT 30 COMPRIMIDOS;2755
3;CARVEDILOL TORRENT 6,25MG, CAIXA COM 30 COMPRIMIDOS;2755
1;NEOCAINA 0,5% PES.10X4M (BUPIV+GLICOS);38558
3;BUPIVACAINA 0,5% HIPERB PESADA C/ GLICOSE 50X4ML;38558
3;NEOCAÃNA 0,50% PESADA C/40 AMPOLAS 4ML;38558
3;BUPIVACAINA 0,5% HIPERB PESADA C/ GLICOSE 50X4ML;38558
3;BUPICAN HEAVY 5 MG/ML SOLUÃÃO INJETÃVEL 4 ML 10 AMPOLAS DE;38558
3;NEOCAÃNA CLORIDRATO BUPIVACAÃNA ISOBÃRICA 0,5% 4ML;38558
1;NEOCAINA 0,5% PES.10X4M (BUPIV+GLICOS);38558
1;BUPIVACAINA 0,5% 4ML + GLICOSE ( PESADA ) UNIAO QUIMICA;38558
1;BUPIVACAINA 0,5% 4ML + GLICOSE ( PESADA ) NAO ESTERIL NEOCAINA CRISTALIA;38558
3;NEOCAÃNA CLORIDRATO BUPIVACAÃNA ISOBÃRICA 0,5% 4ML;38558
1;BUPIVACAINA 0,5% 4ML + GLICOSE (PESADA) UNIAO QUIMICA;38558
1;BUPIVACAINA 0,5% 4ML + GLICOSE (PESADA) UNIAO QUIMICA;38558
3;NEOCAÃNA 0,50% PESADA C/40 AMPOLAS 4ML;38558
1;BUPIVACAINA 0,5% 4ML + GLICOSE (PESADA) UNIAO QUIMICA;38558
1;BUPIVACAINA 0,5% 4ML + GLICOSE (PESADA) UNIAO QUIMICA;38558
1;BUPIVACAINA  0,5% 4ML + GLICOSE ( PESADA ) GENERICO HYPOFARMA;38558
1;NEOCAINA 0,5% PES.10X4M (BUPIV+GLICOS);38558
1;BUPIVACAINA 0,5% 4ML + GLICOSE (PESADA) UNIAO QUIMICA;38558
1;BUPIVACAINA CLOR.0,5% PESADA 10AMP 4ML (BUPICAN HE BUPICAN HEAVY - UNIAO QUIMICA;38558
1;NEOCAINA 0,5% PES.10X4M (BUPIV+GLICOS);38558
1;BUPIVACAINA  0,5% 4ML + GLICOSE ( PESADA ) GENERICO HYPOFARMA;38558
1;BUPIVACAINA 20MG CLORIDRATO,GLICOSE ANID (UNIAO Q/CLARIS);38558
3;NEOCAÃNA CLORIDRATO BUPIVACAÃNA ISOBÃRICA 0,5% 4ML;38558
3;BUPICAN HEAVY 5 MG/ML SOLUÃÃO INJETÃVEL 4 ML 10 AMPOLAS DE;38558
1;BUPIVACAINA 0,5% 4ML + GLICOSE ( PESADA ) UNIAO QUIMICA;38558
3;BUPICAN 5MG/ML SOL INJ CX 10 AMP X 4ML;38558
1;BUPIVACAINA  0,5% 4ML + GLICOSE ( PESADA ) GENERICO HYPOFARMA;38558
3;BUPICAN HEAVY 5 MG/ML SOLUÃÃO INJETÃVEL 4 ML 10 AMPOLAS DE;38558
3;BUPICAN 5MG/ML SOL INJ CX 10 AMP X 4ML;38558
3;NEOCAÃNA CLORIDRATO BUPIVACAÃNA ISOBÃRICA 0,5% 4ML;38558
1;BUPIVACAINA 20MG CLORIDRATO,GLICOSE ANID (UNIAO Q/CLARIS);38558
1;BUPIVACAINA 20MG CLORIDRATO,GLICOSE ANID (UNIAO Q/CLARIS);38558
1;BUPIVACAINA 0,5% 4ML + GLICOSE ( PESADA ) UNIAO QUIMICA;38558
1;BUPIVACAINA CLOR.0,5% PESADA 10AMP 4ML (BUPICAN HE BUPICAN HEAVY - UNIAO QUIMICA;38558
1;BUPIVACAINA CLOR.0,5% PESADA 10AMP 4ML (BUPICAN HE BUPICAN HEAVY - UNIAO QUIMICA;38558
1;NEOCAINA 0,5% PES.10X4M (BUPIV+GLICOS);38558
3;NEOCAÃNA CLORIDRATO BUPIVACAÃNA ISOBÃRICA 0,5% 4ML;38558
1;BUPIVACAINA 0,5% 4ML + GLICOSE ( PESADA ) NAO ESTERIL NEOCAINA CRISTALIA;38558
3;NEOCAÃNA CLORIDRATO BUPIVACAÃNA ISOBÃRICA 0,5% 4ML;38558
1;BUPIVACAINA 20MG CLORIDRATO,GLICOSE ANID (UNIAO Q/CLARIS);38558
3;NEOCAÃNA CLORIDRATO BUPIVACAÃNA ISOBÃRICA 0,5% 4ML;38558
3;BUPICAN 5MG/ML SOL INJ CX 10 AMP X 4ML;38558
1;BUPIVACAINA 0,5% 4ML + GLICOSE ( PESADA ) NAO ESTERIL NEOCAINA CRISTALIA;38558
3;NEOCAÃNA 0,50% PESADA C/40 AMPOLAS 4ML;38558
1;BUPIVACAINA CLOR.0,5% PESADA 10AMP 4ML (BUPICAN HE BUPICAN HEAVY - UNIAO QUIMICA;38558
1;BUPIVACAINA 0,5% 4ML + GLICOSE ( PESADA ) NAO ESTERIL NEOCAINA CRISTALIA;38558
1;BUPIVACAINA 0,5% 4ML + GLICOSE ( PESADA ) UNIAO QUIMICA;38558
1;BUPIVACAINA CLOR.0,5% PESADA 10AMP 4ML (BUPICAN HE BUPICAN HEAVY - UNIAO QUIMICA;38558
1;BUPIVACAINA 0,5% 4ML + GLICOSE ( PESADA ) UNIAO QUIMICA;38558
3;BUPICAN 5MG/ML SOL INJ CX 10 AMP X 4ML;38558
1;BUPIVACAINA 0,5% 4ML + GLICOSE ( PESADA ) NAO ESTERIL NEOCAINA CRISTALIA;38558
3;BUPICAN HEAVY 5 MG/ML SOLUÃÃO INJETÃVEL 4 ML 10 AMPOLAS DE;38558
1;BUPIVACAINA 0,5% 4ML + GLICOSE (PESADA) UNIAO QUIMICA;38558
1;NEOCAINA 0,5% PES.10X4M (BUPIV+GLICOS);38558
1;BUPIVACAINA 0,5% 4ML + GLICOSE ( PESADA ) NAO ESTERIL NEOCAINA CRISTALIA;38558
3;BUPICAN 5MG/ML SOL INJ CX 10 AMP X 4ML;38558
1;BUPIVACAINA 0,5% 4ML + GLICOSE ( PESADA ) UNIAO QUIMICA;38558
3;BUPICAN 5MG/ML SOL INJ CX 10 AMP X 4ML;38558
1;BUPIVACAINA 20MG CLORIDRATO,GLICOSE ANID (UNIAO Q/CLARIS);38558
3;NEOCAÃNA CLORIDRATO BUPIVACAÃNA ISOBÃRICA 0,5% 4ML;38558
1;BUPIVACAINA CLOR.0,5% PESADA 10AMP 4ML (BUPICAN HE BUPICAN HEAVY - UNIAO QUIMICA;38558
1;BUPIVACAINA 0,5% 4ML + GLICOSE ( PESADA ) UNIAO QUIMICA;38558
1;BUPIVACAINA 0,5% 4ML + GLICOSE ( PESADA ) NAO ESTERIL NEOCAINA CRISTALIA;38558
1;BUPICAN HEAVY 5MG/ML INJ CX 10 AMP X 4 ML;38558
3;BUPICAN 5MG/ML SOL INJ CX 10 AMP X 4ML;38558
1;BUPIVACAINA 0,5% 4ML + GLICOSE (PESADA) UNIAO QUIMICA;38558
1;BUPIVACAINA 0,5% 4ML + GLICOSE ( PESADA ) NAO ESTERIL NEOCAINA CRISTALIA;38558
3;BUPICAN 5MG/ML SOL INJ CX 10 AMP X 4ML;38558
3;BUPIVACAINA 0,5% HIPERB PESADA C/ GLICOSE 50X4ML;38558
1;BUPIVACAINA 20MG CLORIDRATO,GLICOSE ANID (UNIAO Q/CLARIS);38558
1;BUPIVACAINA 0,5% 4ML + GLICOSE (PESADA) UNIAO QUIMICA;38558
1;BUPIVACAINA+GLICOSE 5MG ML+80MG ML 4ML PESADA CX C 10 AMP;38558
3;DONEPEZILA 10MG 30 COMPRIMIDOS REVESTIDOS GENÃRICO TORRENT(C1);4622
3;EPEZ CLORIDRATO DE DONEPEZILA 10MG 30 COMPRIMIDOS;4622
3;EPEZ 10MG COM 30 COMPRIMIDOS;4622
3;EPÃZ 10MG TORRENT 30 COMPRIMIDOS;4622
3;CLORIDRATO DE DONEPEZILA 10MG 30 COMPRIMIDOS TORRENT GENÃRICO;4622
1;EPEZ;4622
3;DONEPEZILA 10 MG COM 30 COMPRIMIDOS (C1) TORRENT GENÃRICO NA;4622
3;EPEZ 10MG 30 COMPRIMIDOS REVESTIDOSBEMOL FARMA;4622
3;DONEPEZILA 10MG 30 COMPRIMIDOS REVESTIDOS GENÃRICO TORRENT(C1);4622
3;EPEZ 10MG 30 COMPRIMIDOS REVESTIDOSBEMOL FARMA;4622
3;CLORIDRATO DE DONEPEZILA 10MG 30 COMPRIMIDOS TORRENT GENÃRICO;4622
3;CLORIDRATO DE DONEPEZILA 10MG 30 COMPRIMIDOS TORRENT GENÃRICO;4622
3;EPEZ 10MG COM 30 COMPRIMIDOS;4622
3;EPEZ 10MG COM 30 COMPRIMIDOS;4622
3;EPEZ 10 MG CAIXA COM 30 COMPRIMIDOS ADULTO (C1);4622
3;DONEPEZILA 10 MG COM 30 COMPRIMIDOS (C1) TORRENT GENÃRICO NA;4622
3;EPEZ 10MG C/ 30 COMPRIMIDOS (C1);4622
3;EPEZ 10MG 30 COMPRIMIDOS REVESTIDOSBEMOL FARMA;4622
3;DONEPEZILA 10 MG COM 30 COMPRIMIDOS (C1) TORRENT GENÃRICO NA;4622
3;EPÃZ 10MG TORRENT 30 COMPRIMIDOS;4622
1;EPEZ;4622
3;EPEZ 10 MG CAIXA COM 30 COMPRIMIDOS ADULTO (C1);4622
3;EPEZ CLORIDRATO DE DONEPEZILA 10MG 30 COMPRIMIDOS;4622
1;DONEPEZILA CLORIDRATO 10MG C/30 COMP/TORRENT/C1;4622
1;EPEZ 10MG CX 30 COMP;4622
3;EPEZ CLORIDRATO DE DONEPEZILA 10MG 30 COMPRIMIDOS;4622
3;EPEZ 10MG 30 COMPRIMIDOS REVESTIDOSBEMOL FARMA;4622
3;CLORIDRATO DE DONEPEZILA 10MG TORRENT GENERICOS 30 COMPRIMIDOS;4622
3;DONEPEZILA 10MG 30 COMPRIMIDOS REVESTIDOS GENÃRICO TORRENT(C1);4622
3;EPEZ CLORIDRATO DE DONEPEZILA 10MG 30 COMPRIMIDOS;4622
3;CLORIDRATO DE DONEPEZILA 10 MG 30 CPR (C1) TORRENT;4622
1;EPEZ 10MG CX 30 COMP;4622
3;EPEZ 10MG COM 30 COMPRIMIDOS;4622
1;EPEZ 10MG CX 30 COMP;4622
3;DONEPEZILA 10MG 30 COMPRIMIDOS REVESTIDOS GENÃRICO TORRENT(C1);4622
3;CLORIDRATO DE DONEPEZILA 10MG 30 COMPRIMIDOS TORRENT;4622
3;EPEZ 10MG COM 30 COMPRIMIDOS;4622
3;EPEZ 10MG COM 30 COMPRIMIDOS;4622
3;EPEZ 10MG COM 30 COMPRIMIDOS;4622
1;EPEZ;4622
3;EPEZ 10MG CAIXA COM 30 COMPRIMIDOS;4622
1;EPEZ;4622
1;EPEZ 10MG CX 30 COMP;4622
3;CLORIDRATO DE DONEPEZILA 10 MG 30 CPR (C1) TORRENT;4622
1;EPEZ;4622
3;EPEZ 10MG COM 30 COMPRIMIDOS;4622
3;EPEZ 10MG COM 30 COMPRIMIDOS;4622
3;DONEPEZILA 10 MG COM 30 COMPRIMIDOS (C1) TORRENT GENÃRICO NA;4622
3;EPEZ 10MG CAIXA COM 30 COMPRIMIDOS;4622
1;EPEZ;4622
3;CLORIDRATO DE DONEPEZILA 10 MG 30 CPR (C1) TORRENT;4622
3;EPEZ 10MG C/ 30 COMPRIMIDOS (C1);4622
1;EPEZ 10MG CX 30 COMP;4622
3;EPEZ 10MG 30 COMPRIMIDOS REVESTIDOSBEMOL FARMA;4622
3;EPÃZ 10MG TORRENT 30 COMPRIMIDOS;4622
3;DONEPEZILA 10 MG COM 30 COMPRIMIDOS C1 TORRENT;4622
3;CLORIDRATO DE DONEPEZILA 10MG 30 COMPRIMIDOS TORRENT GENÃRICO;4622
3;EPEZ 10MG CAIXA COM 30 COMPRIMIDOS;4622
1;DONEPEZILA CLORIDRATO 10MG (C1) GENERICO TORRENT;4622
3;EPEZ 10 MG CAIXA COM 30 COMPRIMIDOS ADULTO (C1);4622
3;CLORIDRATO DE DONEPEZILA TORRENT 10MG, CAIXA COM 30 COMPRIMIDOS;4622
3;CLORIDRATO DE DONEPEZILA 10MG 30 COMPRIMIDOS TORRENT;4622
3;CLORIDRATO DE DONEPEZILA 10MG 30 COMPRIMIDOS TORRENT GENÃRICO;4622
3;EPÃZ 10MG TORRENT 30 COMPRIMIDOS;4622
3;EPEZ 10MG COM 30 COMPRIMIDOS;4622
3;EPEZ 10MG CAIXA COM 30 COMPRIMIDOS;4622
3;CLORIDRATO DE DONEPEZILA UNICHEM 5MG, CAIXA COM 30 COMPRIMIDOS;4650
1;DONEPEZILA 5MG;4650
3;DONEPEZILA 5MG 30CP GENER.TORRENT;4650
3;CLORIDRATO DE DONEPEZILA 5MG 30 COMPRIMIDOS EMS GENÃRICO;4650
3;CLORIDRATO DONEPEZILA 5MG 30 COMPRIMIDOS REVESTIDOS;4650
3;CLORIDRATO DONEPEZILA 5MG 30 COMPRIMIDOS REVESTIDOS;4650
3;CLORIDRATO DE DONEPEZILA EMS 5MG, CAIXA COM 30 COMPRIMIDOS;4650
3;CLORIDRATO DONEPEZILA 5MG 30 COMPRIMIDOS REVESTIDOS;4650
3;CLORIDRATO DE DONEPEZILA 5 MG 30 CPR (C1) TORRENT;4650
3;DONEPEZILA 5MG 30 COMPRIMIDOS (C1);4650
3;CLORIDRATO DE DONEPEZILA 5MG 30 COMPRIMIDOS SANDOZ GENÃRICO;4650
3;CLORIDRATO DE DONEPEZILA TORRENT 5MG, CAIXA COM 30 COMPRIMIDOS;4650
1;DONEPEZILA 5MG;4650
3;CLORIDRATO DE DONEPEZILA 5MG 30CP C1 SAN;4650
3;CLORIDRATO DE DONEPEZILA UNICHEM 5MG, CAIXA COM 30 COMPRIMIDOS;4650
3;DONEPEZILA 5MG 30CP GENER.TORRENT;4650
1;CLORIDRATO DONEPEZILA 5MG -;4650
3;DONEPEZILA 5MG 30CP GENER.TORRENT;4650
3;DONEPEZILA 5MG 30 COMPRIMIDOS (C1);4650
3;CLORIDRATO DE DONEPEZILA TORRENT 5MG, CAIXA COM 30 COMPRIMIDOS;4650
3;CLORIDRATO DE DONEPEZILA TORRENT 5MG, CAIXA COM 30 COMPRIMIDOS;4650
3;CLORIDRATO DE DONEPEZILA 5MG COM 30 COMPRIMIDOS;4650
1;EPEZ 5MG C/30     C1;4650
3;CLORIDRATO DE DONEPEZILA TORRENT 5MG, CAIXA COM 30 COMPRIMIDOS;4650
3;CLORIDRATO DE DONEPEZILA 5MG 30CP C1 SAN;4650
1;DONEPEZILA CLORIDRATO 5MG C/30 COMP/TORRENT/C1;4650
3;CLORIDRATO DE DONEPEZILA 5MG 30 COMPRIMIDOS;4650
3;CLORIDRATO DE DONEPEZILA TORRENT 5MG, CAIXA COM 30 COMPRIMIDOS;4650
1;DONEPEZILA CLORIDRATO 5MG (C1) GENERICO TORRENT;4650
3;DONEPEZILA 5MG 30 COMPRIMIDOS (C1);4650
1;DONEPEZILA 5MG;4650
1;CLORIDRATO DONEPEZILA 5 MG C/30 CPR            C1;4650
3;CLORIDRATO DE DONEPEZILA 5 MG 30 CPR (C1) TORRENT;4650
3;CLORIDRATO DE DONEPEZILA UNICHEM 5MG, CAIXA COM 30 COMPRIMIDOS;4650
1;CLORIDRATO DONEPEZILA 5 MG C/30 CPR            C1;4650
3;CLORIDRATO DE DONEPEZILA 5 MG 30 CPR (C1) TORRENT;4650
3;DONEPEZILA 5MG 30CP GENER.TORRENT;4650
3;CLORIDRATO DE DONEPEZILA 5MG 30 COMPRIMIDOS;4650
1;DONEPEZILA CLORIDRATO 5MG C/30 COMP/TORRENT/C1;4650
3;DONEPEZILA 5MG 30CP GENER.TORRENT;4650
1;DONEPEZILA 5MG;4650
3;CLORIDRATO DE DONEPEZILA 5MG 30 COMPRIMIDOS;4650
3;CLORIDRATO DE DONEPEZILA 5MG 30 COMPRIMIDOS SANDOZ GENÃRICO;4650
1;CLORIDRATO DONEPEZILA 5MG -;4650
3;DONEPEZILA 5MG 30 COMPRIMIDOS (C1);4650
3;CLORIDRATO DE DONEPEZILA UNICHEM 5MG, CAIXA COM 30 COMPRIMIDOS;4650
1;CLORIDRATO DONEPEZILA 5MG -;4650
1;DONEPEZILA 5MG;4650
3;DONEPEZILA 5MG 30CP GENER.TORRENT;4650
1;CLORIDRATO DONEPEZILA 5 MG C/30 CPR            C1;4650
3;CLORIDRATO DE DONEPEZILA 5MG C/30 COMP;4650
1;DONEPEZILA CLORIDRATO 5MG (C1) GENERICO TORRENT;4650
1;DONEPEZILA 5MG;4650
3;DONEPEZILA 5MG 30CP GENER.TORRENT;4650
3;CLORIDRATO DE DONEPEZILA 5MG 30 COMPRIMIDOS;4650
3;DONEPEZILA 5MG 30CP GENER.TORRENT;4650
3;CLORIDRATO DONEPEZILA 5MG 30 COMPRIMIDOS REVESTIDOS;4650
3;CLORIDRATO DE DONEPEZILA 5MG 30 COMPRIMIDOS EMS GENÃRICO;4650
3;CLORIDRATO DE DONEPEZILA 5MG 30 COMPRIMIDOS EMS GENÃRICO;4650
1;CLORIDRATO DONEPEZILA 5MG -;4650
3;CLORIDRATO DE DONEPEZILA 5MG 30 COMPRIMIDOS SANDOZ GENÃRICO;4650
3;CLORIDRATO DE DONEPEZILA 5MG 30 COMPRIMIDOS SANDOZ GENÃRICO;4650
3;CLORIDRATO DE METFORMINA 500MG TORRENT 30 COMPRIMIDOS;5229
3;GLIFAGE XR CLORIDRATO DE METFORMINA 500MG 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500 MG 30 CPR PRATI;5229
1;METFORMINA 500MG 30CPR (G)TOR;5229
1;METFORMINA 500MG 30CPR (G)TOR;5229
3;CLORIDRATO DE METFORMINA 500 MG 30 CPR PRATI;5229
3;GLIFAGE XR CLORIDRATO DE METFORMINA 500MG 30 COMPRIMIDOS;5229
1;METFORMINA 500MG 30CPR (G)TOR;5229
3;CLORIDRATO DE METFORMINA 500 MG 30 CPR PRATI;5229
3;CLORIDRATO DE METFORMINA 500MG 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500 MG 30 CPR PRATI;5229
1;METFORMINA 500MG 30CPR (G)TOR;5229
3;GLIFAGE XR CLORIDRATO DE METFORMINA 500MG 30 COMPRIMIDOS;5229
3;GLIFAGE XR CLORIDRATO DE METFORMINA 500MG 30 COMPRIMIDOS;5229
3;GLIFAGE XR CLORIDRATO DE METFORMINA 500MG 30 COMPRIMIDOS;5229
1;METFORMINA 500MG 30CPR (G)TOR;5229
3;CLORIDRATO DE METFORMINA 500MG 30 COMPRIMIDOS;5229
3;GLIFAGE XR CLORIDRATO DE METFORMINA 500MG 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500MG TORRENT 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500MG 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500 MG 30 CPR PRATI;5229
3;CLORIDRATO DE METFORMINA 500MG TORRENT 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500MG 30 COMPRIMIDOS;5229
1;METFORMINA 500MG 30CPR (G)TOR;5229
3;CLORIDRATO DE METFORMINA 500MG TORRENT 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500MG 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500MG 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500MG 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500MG 30 COMPRIMIDOS;5229
3;GLIFAGE XR CLORIDRATO DE METFORMINA 500MG 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500MG TORRENT 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500MG 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500 MG 30 CPR PRATI;5229
3;CLORIDRATO DE METFORMINA 500MG 30 COMPRIMIDOS;5229
3;GLIFAGE XR CLORIDRATO DE METFORMINA 500MG 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500MG TORRENT 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500MG TORRENT 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500MG 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500MG 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500 MG 30 CPR PRATI;5229
3;CLORIDRATO DE METFORMINA 500MG TORRENT 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500MG TORRENT 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500MG TORRENT 30 COMPRIMIDOS;5229
1;METFORMINA 500MG 30CPR (G)TOR;5229
3;CLORIDRATO DE METFORMINA 500MG TORRENT 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500MG TORRENT 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500 MG 30 CPR PRATI;5229
3;CLORIDRATO DE METFORMINA 500 MG 30 CPR PRATI;5229
3;GLIFAGE XR CLORIDRATO DE METFORMINA 500MG 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500 MG 30 CPR PRATI;5229
3;CLORIDRATO DE METFORMINA 500MG TORRENT 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500MG TORRENT 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500MG TORRENT 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500 MG 30 CPR PRATI;5229
3;CLORIDRATO DE METFORMINA 500MG 30 COMPRIMIDOS;5229
1;METFORMINA 500MG 30CPR (G)TOR;5229
3;GLIFAGE XR CLORIDRATO DE METFORMINA 500MG 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500MG 30 COMPRIMIDOS;5229
1;METFORMINA 500MG 30CPR (G)TOR;5229
3;CLORIDRATO DE METFORMINA 500 MG 30 CPR PRATI;5229
3;GLIFAGE XR CLORIDRATO DE METFORMINA 500MG 30 COMPRIMIDOS;5229
3;GLIFAGE XR CLORIDRATO DE METFORMINA 500MG 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500 MG 30 CPR PRATI;5229
3;CLORIDRATO DE METFORMINA 500MG 30 COMPRIMIDOS;5229
1;METFORMINA 500MG 30CPR (G)TOR;5229
3;CLORIDRATO DE METFORMINA 500MG TORRENT 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500MG TORRENT 30 COMPRIMIDOS;5229
1;METFORMINA 500MG 30CPR (G)TOR;5229
3;CLORIDRATO DE METFORMINA 500MG TORRENT 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500MG 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500 MG 30 CPR PRATI;5229
3;CLORIDRATO DE METFORMINA 500MG TORRENT 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500 MG 30 CPR PRATI;5229
3;CLORIDRATO DE METFORMINA 500MG TORRENT 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500MG TORRENT 30 COMPRIMIDOS;5229
3;GLIFAGE XR CLORIDRATO DE METFORMINA 500MG 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500MG TORRENT 30 COMPRIMIDOS;5229
3;GLIFAGE XR CLORIDRATO DE METFORMINA 500MG 30 COMPRIMIDOS;5229
1;METFORMINA 500MG 30CPR (G)TOR;5229
3;CLORIDRATO DE METFORMINA 500MG TORRENT 30 COMPRIMIDOS;5229
3;CLORIDRATO DE METFORMINA 500MG TORRENT 30 COMPRIMIDOS;5229
3;CLORIDRATO DE NEBIVOLOL 5MG TORRENT 30 COMPRIMIDOS;5437
3;NEBLOCK CLORIDRATO DE NEBIVOLOL 5MG 30 COMPRIMIDOS;5437
3;TEUTO 5MG CX 30 COMP;5437
3;NEBIVOLOL 5MG C/ 30 COMPRIMIDOS GENÃRICO BIOLAB;5437
3;CLORIDRATO DE NEBIVOLOL 5MG TORRENT 30 COMPRIMIDOS;5437
3;TEUTO 5MG CX 30 COMP;5437
3;NEBLOCK 5 MG 30 COMPRIMIDOS;5437
1;NEBLOCK 5MG CX 30 COMP;5437
3;NEBLOCK 5MG, CAIXA COM 30 COMPRIMIDOS;5437
1;CLORID.NEBIVOLOL 5MG CX 30 COMP;5437
1;CLORID.NEBIVOLOL 5MG C/30;5437
1;CLORIDRATO DE NEBIVOLOL 5MG C/30 COMP/TORRENT;5437
3;NEBLOCK 5MG CAIXA COM 30 COMPRIMIDOS;5437
3;NEBIVOLOL TORRENT 5MG COM 30 COMPRIMIDOS;5437
3;CLORID NEBIVOLOL 5MG 30CPR TORRENT GEN;5437
1;CLORID NEBIVOLOL 5MG 30CPR TORRENT;5437
3;TORRENT 5MG CAIXA COM 30 COMPRIMIDOS;5437
1;CLORID.NEBIVOLOL 5MG CX 30 COMP;5437
3;BIVOLET CLORIDRATO DE NEBIVOLOL 5MG COM 30 COMPRIMIDOS;5437
3;NEBIVOLOL 5MG C/ 30 COMPRIMIDOS GENÃRICO BIOLAB;5437
3;CLORIDRATO DE NEBIVOLOL TORRENT 5MG CAIXA COM 30 COMPRIMIDOS;5437
3;CLORID NEBIVOLOL 5MG 30CPR TORRENT GEN;5437
3;NEBLOCK 5MG, CAIXA COM 30 COMPRIMIDOS;5437
3;NEBLOCK 5MG, CAIXA COM 30 COMPRIMIDOS;5437
1;CLORID.NEBIVOLOL 5MG CX 30 COMP;5437
3;CLORIDRATO DE NEBIVOLOL TORRENT 5MG CAIXA COM 30 COMPRIMIDOS;5437
3;TEUTO 5MG CAIXA COM 30 COMPRIMIDOS;5437
3;CLORIDRATO DE NEBIVOLOL 5MG 30 COMPRIMIDOS TORRENT GENÃRICO;5437
3;CLORIDRATO NEBIVOLOL 5MG 30 COMPRIMIDOS TORRENT;5437
1;CLORID NEBIVOLOL 5MG 30CPR TORRENT;5437
3;CLORIDRATO DE NEBIVOLOL TORRENT 5MG CAIXA COM 30 COMPRIMIDOS;5437
3;CLORIDRATO DE NEBIVOLOL 5MG 30 COMPRIMIDOS TORRENT GENÃRICO;5437
1;CLORID.NEBIVOLOL 5MG C/30;5437
1;CLORID NEBIVOLOL 5MG 30CPR TORRENT;5437
1;CLORIDRATO DE NEBIVOLOL 5MG C/30 COMP/TORRENT;5437
3;NEBIVOLOL 5MG C/ 30 COMPRIMIDOS GENÃRICO TORRENT;5437
1;CLORID.NEBIVOLOL 5MG CX 30 COMP;5437
1;CLORID.NEBIVOLOL 5MG CX 30 COMP;5437
3;CLORIDRATO NEBIVOLOL 5MG 30 COMPRIMIDOS;5437
1;CLORIDRATO DE NEBIVOLOL 5MG C/30 COMP/TORRENT;5437
