cod;descricao;ean
3;SORO FISIOLÓGICO 500ML - 0,9% EUROFARMA - SURYA DENTAL ONLINE;7897947706491
3;SORO FISIOLÓGICO ADV 0,9% 500ML - DROGARIA SAO PAULO;7897947706491
3;SORO FISIOLÓGICO CLORETO DE SÓDIO 0,9% NEEDS 500ML - DROGA RAIA;7897947706491
1;HIDROCLOROTIAZIDA 25MG C/300CPR;7896112165668
3;HIDROCLOROTIAZIDA 25 MG COM 30 COMPRIMIDOS - MEDLEY - GENÉRICO;7896112165668
3;HIDROCLOROTIAZIDA 25MG 30 COMPRIMIDOS - MEDQUÍMICA;7896112165668
3;HIDROCLOROTIAZIDA 25MG 30 COMPRIMIDOS MEDLEY GENÉRICO - PANVEL;7896112165668
3;HIDROCLOROTIAZIDA 25MG 30 COMPRIMIDOS MEDLEY GENÉRICO;7896112165668
3;HIDROCLOROTIAZIDA 25MG C/30 COMPRIMIDOS GENÉRICO MEDQUIMICA;7896112165668
3;HIDROCLOROTIAZIDA 25MG COM 30 COMPRIMIDOS GENÉRICO CIMED;7896112165668
3;HIDROCLOROTIAZIDA 25MG COM 30 COMPRIMIDOS GENÉRICO MEDQUÍMICA;7896112165668
3;HIDROCLOROTIAZIDA 25MG GENÉRICO EMS 30 COMPRIMIDOS;7896112165668
1;AGUA PARA INJECAO 250ML S/F (FRASCO);7897947706682
3;AGUA PARA INJECAO 500ML FRASCO SF EUROFARMA | MERCADOLIVRE;7897947706682
3;AGUA PARA INJEÇÃO BOLSA 250 ML - JP FARMA - SURYA DENTAL;7897947706682
3;ÁGUA PARA INJEÇÃO ESTÉRIL BI-DESTILADA - JP - HOSPITALAR DISTRIBUIDORA;7897947706682
3;ÁGUA PARA INJEÇÃO FRASCO 250ML - FRESENIUS - DENTAL MED SUL;7897947706682
3;ÁGUA PARA INJEÇÃO SISTEMA FECHADO BOLSA 250 ML JP;7897947706682
1;METILDOPA 500MG 30CPR (G);7896004703473
3;G METILDOPA 500MG - RIOMAR RECIFE ONLINE;7896004703473
3;G METILDOPA 500MG 30CPR - DROGARIA CRISTAL;7896004703473
3;MENOR PREÇO DE METILDOPA 500MG COM 30 COMPRIMIDOS REVESTIDOS;7896004703473
3;METILDOPA 500MG 30 COMPRIMIDOS - PRATI - DROGA CLARA;7896004703473
3;METILDOPA 500MG 30 COMPRIMIDOS EMS GENÉRICO - DROGA RAIA;7896004703473
3;METILDOPA 500MG C/30CPR (G) EMS - DROGARIA BRASIL;7896004703473
3;METILDOPA 500MG EMS 30 COMPRIMIDOS REVESTIDOS - DROGAL;7896004703473
3;METILDOPA 500MG GENÉRICO EMS - 30 COMPRIMIDOS - DROGARIA SAO;7896004703473
3;METILDOPA EMS 500MG 30CPR GEN - CAASP SHOP;7896004703473
1;SOL. DE RINGER C/LACTATO 500ML S/F;7896727841919
3;CRISTALÓIDES: O RINGER LACTATO - ENFERMAGEM ILUSTRADA;7896727841919
3;REGISTRO ANVISA Nº 100410103 - SOLUÇÃO RINGER COM LACTATO;7896727841919
3;REGISTRO ANVISA Nº 1031100890267 - RINGER COM LACTATO;7896727841919
3;RINGER C/ LACTATO 0500 ML FRASCO '40' - EQUIPLEX - ENIFAR;7896727841919
3;RINGER LACTATO - PONTO FRIO;7896727841919
3;SOLUÇÃO DE RINGER COM LACTATO - EUROFARMA;7896727841919
3;SOLUÇÃO DE RINGER COM LACTATO 500ML - PRIME CIRURGICA;7896727841919
3;SOLUÇÃO RINGER COM LACTATO 500 ML SISTEMA FECHADO (CX C/30);7896727841919
3;SORO RINGER COM LACTATO DE SÓDIO BOLSA 500ML JP;7896727841919
1;AGUA PARA INJECAO 10ML;7898166040328
3;AGUA PARA INJECAO 200 AMP 10ML - FARMACE - COMPRAR - PREÇO;7898166040328
3;AGUA PARA INJECAO EQUIPLEX AMPOLA 10ML - DROGARIAVENANCIO;7898166040328
3;COMPRAR ÁGUA PARA INJEÇÃO COM 10 ML | DROGARIA MINAS-BRASIL;7898166040328
3;ÁGUA DESTILADA ESTÉRIL PARA INJEÇÃO 10ML EQUIPLEX CAIXA 200UN;7898166040328
3;ÁGUA DESTILADA ESTÉRIL PARA INJEÇÃO AMPOLA 10ML - 50 UNIDADES;7898166040328
3;ÁGUA DESTILADA PARA INJEÇÃO 10ML C/200 AMP FARMACE;7898166040328
3;ÁGUA DESTILADA PARA INJEÇÃO 10ML C/200 AMP PLAST;7898166040328
3;ÁGUA P/ INJEÇÃO 10ML C/5 - DENTAL MASTER;7898166040328
3;ÁGUA PARA INJEÇÃO 10ML C/200 AMP ISOFARMA HALEXISTAR;7898166040328
1;DIMETICONA 75MG/ML FR 10ML;7898470681903
3;COMPRAR DIMETICONA 75MG/ML COM MELHOR PREÇO | DROGARIA;7898470681903
3;DIMETICONA (GOTAS 75 MG/ML) | BULASMED;7898470681903
3;DIMETICONA 75 MG/ML EMULSÃO ORAL 10 ML - 200 FRASCOS DE PLÁSTICO;7898470681903
3;DIMETICONA 75MG - DROGARIA ARAUJO;7898470681903
3;SIMETICONA 75MG 10ML BIOSINTÉTICA GENÉRICO - PANVEL FARMÁCIAS;7898470681903
3;SIMETICONA 75MG/ML EMULSÃO 15ML PRATI GENÉRICO COM MENOR PREÇO;7898470681903
3;SIMETICONA 75MG/ML SABOR LARANJA FRASCO 10ML - DROGAL;7898470681903
3;SIMETICONA EMULSÃO ORAL 10ML - EXTRAFARMA;7898470681903
3;SIMETICONA GOTAS 75MG/ML GENÉRICO CIMED 15ML;7898470681903
1;SOL. FISIOLOGICA 0,9% 100ML S/F (FRASCO);7897947706477
3;SOLUÇÃO FISIOLÓGICA DE CLORETO DE SÓDIO 0,9% - FARMACE;7897947706477
3;SORO FISIOLOGICO 0,9% 100ML - EQUIPLEX - SURYA DENTAL;7897947706477
3;SORO FISIOLÓGICO 0,9% BOLSA SISTEMA FECHADO 100 ML;7897947706477
3;SORO FISIOLÓGICO 0,9% FRASCO SISTEMA FECHADO 100ML;7897947706477
3;SORO FISIOLÓGICO 0,9% NÃO ESTÉRIL SORIMAX 100ML - FARMAX;7897947706477
3;SORO FISIOLÓGICO 0,9% SISTEMA FECHADO 100ML - EUROFARMA;7897947706477
3;SORO FISIOLÓGICO FARMAX 0,9% CLORETO DE SÓDIO 100ML;7897947706477
3;SORO FISIOLÓGICO INJETÁVEL 0,9% 100ML - KIT COM 30 FRASCOS;7897947706477
1;SOL. DE GLICOSE 5% 500ML S/F (FRASCO);7897947706545
3;COMPRAR SORO GLICOSADO 5% 500ML SANOBIOL - DROGARIA MINAS-BRASIL;7897947706545
3;GLICOSE MONOIDRATADA - EUROFARMA;7897947706545
3;SOLUÇÃO DE GLICOSE 5% | EQUIPLEX INDÚSTRIA FARMACÊUTICA;7897947706545
3;SOLUÇÃO INJETÁVEL DE GLICOSE 5% 500ML - BEKER;7897947706545
3;SORO SOLUÇÃO DE GLICOSE 5 - CIRURGICA ESTILO;7897947706545
3;SORO SOLUÇÃO DE GLICOSE 5% SISTEMA FECHADO BOLSA;7897947706545
1;AMINOFILINA 240MG AMP 10 ML;7898166040724
3;AMINOFILINA (INJETÁVEL 24 MG/ML) | BULASMED;7898166040724
3;AMINOFILINA - MEDICINANET;7898166040724
3;AMINOFILINA 0,24GR INJETÁVEL 10ML - GENÉRICO - FARMACE;7898166040724
3;AMINOFILINA 240MG 100 AMP X 10ML- FARMACE - GENÉRICO;7898166040724
3;AMINOFILINA 24MG/ML 10ML (MINOTON) - BLAU -;7898166040724
3;AMINOFILINA 24MG/ML 10ML CAIXA C/100 AMPOLAS FARMACE;7898166040724
3;AMINOFILINA 24MG/ML 10ML COM 50 AMPOLAS TEUTO - DROGARIAVENANCIO;7898166040724
3;MENOR PREÇO DE AMINOFILINA SANDOZ 240MG ML SOLUCAO ORAL 10ML;7898166040724
1;AGUA PARA INJECAO 20ML;7898361700195
3;ENCONTRE AGUA PARA INJECAO SOL INJ CX 200 AMP POLIET X 20 ML NO;7898361700195
3;ÁGUA BIDESTILADA PARA INJEÇÃO 20ML SAMTEC - JNS PRODUTOS MÉDICOS;7898361700195
3;ÁGUA DESTILADA PARA INJEÇÃO 20ML C - CIRURGICA ESTILO;7898361700195
3;ÁGUA DESTILADA PARA INJEÇÃO 20ML C - PRIME CIRURGICA;7898361700195
3;ÁGUA PARA INJEÇÃO 05 ML (C/20) - ISOFARMA - NO MAGALU;7898361700195
3;ÁGUA PARA INJEÇÃO 20ML - PRODUTOS - SAMTEC;7898361700195
3;ÁGUA PARA INJEÇÃO 20ML - ULTRA MEDICAL;7898361700195
3;ÁGUA PARA INJEÇÃO AMPOLA DE 20ML ISOFARMA - SARE DROGARIAS;7898361700195
3;ÁGUA PARA INJEÇÃO HYPOFARMA 100 AMPOLAS COM 20ML DE SOLUÇÃO;7898361700195
3;ÁGUA PARA INJEÇÃO ISOFARMA CAIXA COM 100 AMPOLAS COM 20ML DE;7898361700195
1;SOL. FISIOLOGICA 0,9% 500ML S/F (FRASCO);7897947706491
3;BULA DO MEDICAMENTO SORO FISIOLOGICO 0 9PERC SANOBIOL 500ML;7897947706491
3;SOLUÇÃO FISIOLÓGICA DE CLORETO DE SÓDIO 0,9% - FARMACE;7897947706491
3;SORO FISIOLÓGICO 0,9% 500ML - GRAMAS DE CLORETO DE SÓDIO - YOUTUBE;7897947706491
3;SORO FISIOLÓGICO 0,9% BOLSA SISTEMA FECHADO 500 ML;7897947706491
3;SORO FISIOLÓGICO 0,9% COM 10 AMPOLAS 5ML CADA - PANVEL FARMÁCIAS;7897947706491
3;SORO FISIOLÓGICO 0,9% FRASCO SISTEMA FECHADO 500ML EQUIPLEX;7897947706491
3;SORO FISIOLÓGICO CLORETO DE SÓDIO 0,9% NEEDS 500ML - DROGA RAIA;7897947706491
1;SULFATO DE MAGNESIO 50% AMP 10ML;7898361700546
3;SULFATO DE MAGNESIO 50% 10ML AMP. - ISOFARMA -;7898361700546
3;SULFATO DE MAGNÉSIO - MGSO4 (INJETÁVEL) - GUIA FARMACÊUTICO;7898361700546
3;SULFATO DE MAGNÉSIO 10% 10ML - PRODUTOS - SAMTEC;7898361700546
3;SULFATO DE MAGNÉSIO 10% INJETÁVEL 10ML - SAMTEC;7898361700546
3;SULFATO DE MAGNÉSIO 1MEQ/ML E 10 - CIRURGICA ESTILO;7898361700546
3;SULFATO DE MAGNÉSIO 1MEQ/ML E 10 - PRIME CIRURGICA;7898361700546
3;SULFATO DE MAGNÉSIO 50% | BULASMED;7898361700546
3;SULFATO DE MAGNÉSIO SAMTEC 100MG/ML, CAIXA COM 50 AMPOLAS COM;7898361700546
1;NITROGLICERINA(TRIDIL)5MG/ML AMP 10ML;7896676415292
3;NITROGLICERINA (TRIDIL®) 50MG 10ML 10AMP IV NÃO DIRETO;7896676415292
3;TRIDIL 5MG/ML, CAIXA COM 1 AMPOLA COM 10ML DE SOLUÇÃO DE USO;7896676415292
1;OMEPRAZOL 40MG AMP10ML+DIL50FA(UNIPRAZ.);7896006234210
3;OMEPRAZOL 40MG 10ML C/D INJ (UNIPRAZOL) - UNIAO QUIMIC -;7896006234210
3;OMEPRAZOL 40MG GENÉRICO EMS 7 CÁPSULAS - DROGARIA SAO PAULO;7896006234210
3;OMEPRAZOL 40MG GENÉRICO MEDLEY - 7 CÁPSULAS - DROGARIA SAO PAULO;7896006234210
3;OMEPRAZOL 40MG INJETÁVEL + DILUENTE 10ML - CRISTÁLIA GENÉRICO;7896006234210
3;PÓ LIÓFILO INJETÁVEL 40 MG - OMEPRAZOL - CRISTÁLIA;7896006234210
1;NIFEDIPINA 10MG 450CPR;7899095210431
3;COMPRAR NIFEDIPINA 10 MG COM 30 COMPRIMIDOS - DROGARIA NET;7899095210431
3;NEO FEDIPINA 10MG CAIXA COM 30 COMPRIMIDOS - DROGAL;7899095210431
3;NEO FEDIPINA NIFEDIPINO 10MG 30 COMPRIMIDOS - DROGA RAIA;7899095210431
3;NIFEDIPINA 10 MG COM 30 COMPRIMIDOS - DROGARIA MINAS-BRASIL;7899095210431
3;NIFEDIPINO - NEOFEDIPINA 10MG 30 COMPRIMIDOS - ULTRAFARMA;7899095210431
1;HIDROX. DE ALUMINIO 100ML;7898133134432
3;ANTIÁCIDO HIDRÓXIDO DE ALUMÍNIO 6% SABOR HORTELÃ COM 100ML;7898133134432
3;HIDROXIDO DE ALUMINIO 6% - 100ML | SHOPEE BRASIL;7898133134432
3;HIDRÓXIDO DE ALUMÍNIO 6% 100ML - BEMOL FARMA;7898133134432
3;HIDRÓXIDO DE ALUMÍNIO SUSPENSÃO ORAL HORTELÃ AIRELA 100ML;7898133134432
1;GLICOSE 50% AMP 10ML;7898166040458
3;AMPOLA DE GLICOSE 50 | MERCADOLIVRE;7898166040458
3;BULA DO SOLUÇÃO DE GLICOSE 25% E 50% ISOFARMA;7898166040458
3;GLICOSE 50% 10ML AMP. PLAST. - ISOFARMA -;7898166040458
3;GLICOSE 50% 10ML AMPOLA PLÁSTICA C/200AMP ISOFARMA;7898166040458
3;GLICOSE 50% 10ML C/200 AMP ISOFARMA HALEXISTAR;7898166040458
3;GLICOSE 50% INJETÁVEL 10 UND DE 10 ML - ISOFARMA - SOROMED MARÍLIA;7898166040458
3;GLICOSE HIPERTONICA 50% 10ML - SAMTEC -;7898166040458
3;SOLUÇÃO DE GLICOSE 50% (10ML) 1 AMP. (SAMTEC) - ROYAL TECH;7898166040458
3;SOLUÇÃO DE GLICOSE 50% 10ML C/200 AMP PLAST;7898166040458
3;SOLUÇÃO DE GLICOSE 50% FARMACE 10ML - DROGARIA MINAS-BRASIL;7898166040458
1;CLORETO DE SODIO 0,9% AMP 10ML;7898166040342
3;CLORETO DE SODIO 0,9% 10ML C/200 AMP PLAST EQUIPLEX;7898166040342
3;CLORETO DE SODIO 09 10ML SAMTEC 100 UNIDADES - MAGAZINE LUIZA;7898166040342
3;CLORETO DE SÓDIO - SAMTEC 09% 10 ML | FARMÁCIA ONLINE DROGAL;7898166040342
3;CLORETO DE SÓDIO 0,9% 10ML C/200 AMP FARMACE;7898166040342
3;CLORETO DE SÓDIO 0,9% DE 10 ML AMPOLA C/200 FARMACE;7898166040342
3;CLORETO DE SÓDIO 10ML - EQUIPLEX - HOSPITALAR DISTRIBUIDORA;7898166040342
3;COMPRAR CLORETO SODIO 0,9% 10ML - DROGARIA MINAS-BRASIL;7898166040342
3;SOLUÇÃO DE CLORETO DE SÓDIO 0,9% | EQUIPLEX INDÚSTRIA FARMACÊUTICA;7898166040342
3;SOLUÇÃO FISIOLÓGICA DE CLORETO DE SÓDIO 0,9% - FARMACE;7898166040342
3;SORO FISIOLÓGICO CLORETO DE SÓDIO 0,9% 10ML EQUIPLEX 200UN;7898166040342
1;NITROPRUS.SODIO(NIPRID)NITROP 25MG/ML2ML;7898122910955
1;SUP. DE GLICERINA INF. C/12;7896512901408
3;SUP GLICERINA GRANADO AD C/12 - FARMANITA FARMÁCIA ONLINE;7896512901408
3;SUPOS GLICERINA SUPOSITORIO INFANTIL 1.65 G 2 - DROGARIA MODERNA;7896512901408
3;SUPOSITORIO GLICERINA GRANADO INFANTIL 12UN - DROGASMIL;7896512901408
3;SUPOSITÓRIO DE GLICERINA GRANADO CAIXA COM 12 - DROGAL;7896512901408
3;SUPOSITÓRIO DE GLICERINA GRANADO INFANTIL 12 UNIDADES;7896512901408
3;SUPOSITÓRIO DE GLICERINA GRANADO LACTENTES 12 UNIDADES;7896512901408
1;NITAZOXAMIDA(ANNITA)500MG 6CPR;7898040321512
1;MORFINA 10MG/ML 1ML A1 (A1);7898123908975
3;COMPRAR DIMORF INJETÁVEL 10MG/ML, CAIXA COM 5 AMPOLAS COM 1ML;7898123908975
3;MORFINA (DIMORF) 10MG/ML 50 AMP X 1ML - PRONTO VETERINÁRIO;7898123908975
3;MORFINA - MEDICINANET;7898123908975
3;MORFINA SULF 10MG/ML 1ML (A1) (DIMORF) - CRISTALIA -;7898123908975
3;MORFINA SULF 10MG/ML 1ML (A1) (GENERICO) - HIPOLABOR;7898123908975
3;SULFATO DE MORFINA 10 MG/ML SOLUÇÃO INJETÁVEL 1 ML - FARMAINDEX;7898123908975
3;SULFATO DE MORFINA HIPOLABOR 10MG/ML, CAIXA COM 100 AMPOLAS COM;7898123908975
1;FENOTEROL 0,5% FR 20ML;7898148294008
3;BROM FENOTEROL PRA SOL 0,5% 20ML - DOSE INDICADA;7898148294008
3;BROMIDRATO DE FENOTEROL 5MG G PRATI DONADUZZI 20 ML - BULA;7898148294008
3;BROMIDRATO DE FENOTEROL GOTAS 5MG/ML GENÉRICO PRATI 20ML;7898148294008
3;BROMIDRATO FENOTEROL 5MG SOLUÇÃO ORAL 20ML - GENÉRICO - DROGASMIL;7898148294008
3;COMPRAR BROMIDRATO DE FENOTEROL 5MG FRASCO COM 20ML;7898148294008
3;FENOTEROL 5MG/ML TEUTO GENÉRICO GOTAS 20ML - DROGARIA ARAUJO;7898148294008
3;REGISTRO ANVISA Nº 125680124 - BROMIDRATO DE FENOTEROL;7898148294008
1;SORO REHIDRAT. PO 27,9G 50ENV;7898133137327
3;HIDRAPLEX PÓ PARA SOLUÇÃO ORAL 4 ENVELOPES 27,9G;7898133137327
3;HIDRAPLEX SABOR ÁGUA DE COCO EM PÓ COM 4 ENVELOPES DE 27,9G;7898133137327
3;REHIDRAZOL SAIS PARA REIDRATAÇÃO ORAL 27,9G - SABOR NATURAL;7898133137327
1;ETILEFRINA 10MG/ML AMP 1ML;7896006212706
3;ETILEFRIL 10 MG ML SOL INJ CT 6 AMP VD AMB X 1 ML - BULA - CLIQUEFARMA;7896006212706
3;ETILEFRIL 10MG/ML C/6 AMPOLAS 1ML - UNIÃO QUÍMICA;7896006212706
3;ETILEFRIL 10MG/ML, CAIXA COM 6 AMPOLAS COM 1ML DE SOLUÇÃO DE USO;7896006212706
3;ETILEFRINA - MEDICINANET;7896006212706
3;ETILEFRINA 10MG/ML 1 ML (ETILEFRIL) - UNIAO QUIMIC -;7896006212706
1;BICARB. DE SODIO 8,4% AMP 10ML;7898166040595
3;7898166040595 - BICARBONATO DE SODIO 8,4% DE 10 ML - CX C/ 100;7898166040595
3;BICARBONATO DE SODIO 8,4% -100AP 10ML - FARMACE;7898166040595
3;BICARBONATO DE SÓDIO 8,4% 10ML - SAMTEC - HOSPITALAR DISTRIBUIDORA;7898166040595
3;BICARBONATO DE SÓDIO 8,4% 10ML C - CIRURGICA ESTILO;7898166040595
3;BICARBONATO DE SÓDIO 8,4% 10ML C/200 AMP PLAST SAMTEC;7898166040595
3;BICARBONATO DE SÓDIO 8,4% 10ML SAMTEC - JNS PRODUTOS MÉDICOS;7898166040595
3;BICARBONATO DE SÓDIO INJETÁVEL 8,4% 10ML COM 10 UND -SAMTEC;7898166040595
3;BULA DO BICARBONATO DE SÓDIO 8,4% HALEX ISTAR - CONSULTA REMÉDIOS;7898166040595
1;CEFALOTINA 1,0G 100FA;7896014685707
3;CEFALOTINA SODICA 1000MG PO INJ CAIXA 100 FA+100AMP;7896014685707
3;CEFALOTINA SODICA 1000MG PO INJ CX 100 FA BLAU - CALLFARMA;7896014685707
3;CEFALOTINA SODICA 1000MG PO INJ CX 100FA+100AMP DIL;7896014685707
3;CEFALOTINA SÓDICA: BULA, PARA QUE SERVE E COMO USAR | CR;7896014685707
3;NCM CEFALOTINA SÓDICA 1000 MG PO INJ CX 100 FA VD;7896014685707
3;REGISTRO ANVISA Nº 1163701000041 - CEFALOTINA SÓDICA;7896014685707
1;SOL. DE RINGER S/LACTATO 500ML S/F;7897947709584
3;CRISTALÓIDES: O RINGER LACTATO - ENFERMAGEM ILUSTRADA;7897947709584
3;REGISTRO ANVISA Nº 1177200050011 - SOLUÇÃO RINGER COM;7897947709584
3;RINGER C/ LACTATO 0500 ML FRASCO '40' - EQUIPLEX - ENIFAR;7897947709584
3;SOLUÇÃO DE RINGER COM LACTATO - EUROFARMA;7897947709584
3;SOLUÇÃO DE RINGER COM LACTATO 500ML - PRIME CIRURGICA;7897947709584
3;SORO RINGER COM LACTATO DE SÓDIO BOLSA 500ML JP;7897947709584
1;ETOMIDATO 2MG/ML AMP 10ML;7896676408041
3;COMPRAR ETOMIDATO BLAU 2MG/ML, CAIXA COM 5 AMPOLAS COM 10ML;7896676408041
3;ETOMIDATO (INJETÁVEL 2 MG/ML) - BULASMED;7896676408041
3;ETOMIDATO - MEDICINANET;7896676408041
3;ETOMIDATO 2MG/ML (C1) 25 AMPOLAS COM 10ML DE SOLUÇÃO DE USO;7896676408041
3;ETOMIDATO 2MG/ML 10ML 25 AMPOLAS INJETÁVEL (CONTROLADO) - CRISTÁLIA;7896676408041
3;ETOMIDATO 2MG/ML SOL INJ 5AMP 10ML (EMB HOSP) BLAU;7896676408041
3;SOLUÇÃO INJETÁVEL 2MG/ML - ETOMIDATO - CRISTÁLIA;7896676408041
1;SOL. FISIOLOGICA 0,9% 250ML S/F;7898166041394
3;SOLUÇÃO CLORETO DE SODIO 0,9% 250ML SISTEMA FECHADO FRESENIUS;7898166041394
3;SOLUÇÃO FISIOLÓGICA DE CLORETO DE SÓDIO 0,9% - FARMACE;7898166041394
3;SORO FISIOLÓGICO 0,9% ADV FRASCO COM 250ML DE SOLUÇÃO DE USO;7898166041394
3;SORO FISIOLÓGICO 0,9% BOLSA SISTEMA FECHADO 250 ML;7898166041394
3;SORO FISIOLÓGICO 0,9% BOLSA SISTEMA FECHADO 250ML JP;7898166041394
3;SORO FISIOLÓGICO 0,9% COM 10 AMPOLAS 5ML CADA - PANVEL FARMÁCIAS;7898166041394
3;SORO FISIOLÓGICO CLORETO DE SÓDIO 0,9% ADV FARMA SEM;7898166041394
3;SORO FISIOLÓGICO CLORETO DE SÓDIO 0,9% NEO PREMIUM 0,9% 250ML;7898166041394
1;NEOCAINA 0,5% PES.10X4M (BUPIV+GLICOS);8902344419178
3;BUPIVACAINA 0,5% HIPERB PESADA C/ GLICOSE 50X4ML;8902344419178
1;SOL. FISIOLOGICA 0,9% 250ML S/F (FRASCO);7897947706484
3;SORO FISIOLOGICO 250ML | MERCADOLIVRE;7897947706484
3;SORO FISIOLÓGICO 0,9% 250ML - EUROFARMA | SHOPEE BRASIL;7897947706484
3;SORO FISIOLÓGICO 0,9% 250ML - FRESENIUS KABI - DENTAL MED SUL;7897947706484
3;SORO FISIOLÓGICO 0,9% ADV FARMA FRASCO COM 250ML DE SOLUÇÃO DE;7897947706484
3;SORO FISIOLÓGICO 0,9% ADV FRASCO COM 250ML DE SOLUÇÃO DE USO;7897947706484
3;SORO FISIOLÓGICO 0,9% BOLSA SISTEMA FECHADO 250 ML;7897947706484
3;SORO FISIOLÓGICO 0,9% FRASCO SISTEMA FECHADO 250ML EQUIPLEX;7897947706484
3;SORO FISIOLÓGICO 0,9% FRASCO SISTEMA FECHADO 250ML;7897947706484
1;FLORAX SUSP. ADT FLAC 5 ML (C/100);7896685301289
3;ENCONTRE O MELHOR PREÇO DE FLORAX SM ADT 5 FLAC C 5 - CLIQUEFARMA;7896685301289
3;FLORAX AD 5 FLAC 5 ML HEBRON - GLOBAL FARMA;7896685301289
3;FLORAX CAIXA COM 5 FLACONETES COM 5ML ADULTO - DROGAL;7896685301289
3;FLORAX SM 100 MILHÕES/ML, CAIXA COM 5 FLACONETES COM 5ML DE;7896685301289
3;FLORAX SM PED C/5 FLAC DE 5 ML - DROGARIAS PRAMYM;7896685301289
3;FLORAX SM SUSP ADT 5 FLAC C/5 ML - FARMÁCIA BRITO;7896685301289
3;FLORAX SM: BULA, PARA QUE SERVE E COMO USAR | CR;7896685301289
3;FLORAX SUSP ADT 5 FLAC C/5 ML - FARMÁCIA BRITO;7896685301289
3;REGISTRO ANVISA Nº 1155700150144 - FLORAX - VÁLIDO - SMERP;7896685301289
1;OLEO MINERAL 100ML;7898133138904
3;OLEO MINERAL 100% 100ML - ULTRAFARMA;7898133138904
3;ÓLEO MINERAL - UNIÃO QUÍMICA SOLUÇÃO FRASCO COM 100ML - DROGAL;7898133138904
3;ÓLEO MINERAL - UNIÃO QUÍMICA SOLUÇÃO FRASCO COM 100ML;7898133138904
3;ÓLEO MINERAL 100ML - DROGÃO SUPER;7898133138904
3;ÓLEO MINERAL UNIDO QUÍMICA 100ML - EXTRAFARMA;7898133138904
3;ÓLEO MINERAL UNIÃO QUÍMICA 100ML - DROGARIA SAO PAULO;7898133138904
3;ÓLEO MINERAL UNIÃO QUÍMICA 100ML - DROGARIAS PACHECO;7898133138904
3;ÓLEO MINERAL UNIÃO QUÍMICA 100ML COM MENOR PREÇO - DROGA RAIA;7898133138904
3;ÓLEO MINERAL UNIÃO QUÍMICA 100ML COM MENOR PREÇO - DROGASIL;7898133138904
1;FLUCONAZOL 150MG 500CAPS;7898049792436
3;COMPRAR FLUCONAZOL 150MG 30 CÁPSULAS - DROGARIA MINAS-BRASIL;7898049792436
3;FLUCONAZOL 150MG 2 CÁPSULAS CIMED GENÉRICO - DROGA RAIA;7898049792436
3;FLUCONAZOL 150MG 2 CÁPSULAS GELATINOSAS - GERMED - DROGAL;7898049792436
3;FLUCONAZOL TEUTO 150MG, CAIXA COM 500 CÁPSULAS GELATINOSAS;7898049792436
3;ITEM Nº 47 - FLUCONAZOL | PREGÃO Nº 4/2020 - UASG 160411;7898049792436
1;FENTANILA 0,05MG/ML2ML(FENTANEST)A1 50U (A1);7896676428889
3;FENTANILA (INJETÁVEL) - GUIA FARMACÊUTICO;7896676428889
3;FENTANILA 0,05MG C/50 AMPOLAS 2ML (FENTANIL) - CRISTALIA (CONTROLADO);7896676428889
3;FENTANILA 0.05 MG/ML 5ML SOL INJ IV/IM (A1) (FENTANEST);7896676428889
1;ESCOVA P/ASSEP. C/PVPI 48UN;7896676411416
3;ESCOVA DE ASSEPSIA COM PVPI RIODEINE SCRUB RIOQUÍMICA;7896676411416
3;ESCOVA DE ASSEPSIA PVPI DEGERMANTE SECA VIC PHARMA;7896676411416
3;ESCOVA EMBEBECIDA C/ IODOPOLIVIDONA C/48UN VICPHARMA;7896676411416
3;ESCOVA P/ ASSEPSIA DAS MÃOS C/ PVPI DEGERMANTE 10% 22 ML CX C;7896676411416
3;ESCOVA PARA ASSEPSIA C/PVPI RIODEINE RIOQUÍMICA;7896676411416
3;ESCOVA PARA ASSEPSIA DAS MÃOS - CRISTÁLIA (MARCODINE);7896676411416
3;ITEM Nº 07 - ESCOVA DEGERMAÇÃO | PREGÃO Nº 58/2019 - UASG 155903;7896676411416
1;SOL. DE GLICOSE 5% 100ML S/F (FRASCO);7897947706521
3;SOLUÇÃO DE GLICOSE 5% 100ML FRASCO SISTEMA FECHADO;7897947706521
3;SOLUÇÃO DE GLICOSE 5% | EQUIPLEX INDÚSTRIA FARMACÊUTICA;7897947706521
3;SORO SOLUÇÃO DE GLICOSE 5% SISTEMA FECHADO BOLSA;7897947706521
1;CLORETO DE POTASSIO 10% 10ML;7898166040403
3;CLORETO DE POTASSIO 10% 200X10ML FARMACE - PREÇO;7898166040403
3;CLORETO DE POTÁSSIO 10% 10 ML SAMTEC - MACONEQUI;7898166040403
3;CLORETO DE POTÁSSIO 10% 10ML - PRODUTOS - SAMTEC;7898166040403
3;CLORETO DE POTÁSSIO 10% 10ML C/200 AMP ISOFARMA;7898166040403
3;CLORETO DE POTÁSSIO 10% 10ML C/200 AMP PLAST SAMTEC;7898166040403
3;CLORETO POTÁSSIO IV 19,1% 10ML C/200AMP ISOFARMA;7898166040403
3;SOLUÇÃO DE CLORETO DE POTÁSSIO 10% - EQUIPLEX;7898166040403
1;CLORETO DE SODIO 20% AMP 10ML;7898361700065
3;CLORETO DE SODIO 20% 200X10ML FARMACE - COMPRAR - PREÇO;7898361700065
3;CLORETO DE SÓDIO - NACL (INJETÁVEL) - GUIA FARMACÊUTICO;7898361700065
